Classe;TeorRotulo;TeorDensimetro;NivelAcucar;Temperatura;CPJ_10k;CPJ_4k7;CPJ_3k19;CPJ_1k;CPJ_824R
Contaminado;42;39;0;26.2;16733.1;25500.7;25531.6;28020.8;28402.7
Contaminado;42;39;0;26.2;16667.8;25531.5;25567.1;28068.9;28439.8
Contaminado;42;39;0;26.2;16545.3;25558.4;25585.3;27970.2;28285.3
Contaminado;39;34;15;19.1;16906.0;25847.1;25864.3;28415.7;28683.8
Contaminado;39;34;15;19.1;16197.3;25921.7;25915.8;28418.0;28695.9
Contaminado;39;34;15;19.1;16922.9;25843.8;25863.0;28414.8;28680.6
Contaminado;39;34;15;19.1;17251.6;25725.6;25755.5;28276.8;28540.8
Contaminado;39;34;15;19.1;16207.7;25912.5;25901.0;28411.0;28685.6
Contaminado;39;34;15;19.1;16113.0;25937.1;25934.3;28426.2;28705.7
Contaminado;39;34;15;19.1;17017.7;25809.1;25827.9;28366.8;28630.2
Contaminado;39;34;15;19.1;16339.9;25878.3;25875.5;28375.2;28650.1
Contaminado;39;34;15;19.1;16287.7;25888.0;25883.6;28387.5;28667.7
Contaminado;39;34;15;19.1;16119.9;25933.9;25930.2;28424.3;28705.9
Contaminado;39;34;15;19.1;17115.5;25775.4;25802.5;28325.1;28587.4
Contaminado;39;34;15;19.1;16260.5;25901.7;25898.8;28401.5;28677.7
Contaminado;39;34;15;19.1;16169.4;25926.7;25922.0;28420.8;28698.5
Contaminado;39;34;15;19.1;17518.5;25653.8;25699.6;28199.7;28458.5
Contaminado;39;34;15;19.1;16897.5;25847.0;25864.2;28414.9;28682.5
Contaminado;39;34;15;19.1;16106.0;25980.7;25995.7;28522.9;28812.9
Contaminado;39;34;15;19.1;17133.2;25771.1;25794.9;28318.6;28580.3
Contaminado;39;34;15;19.1;16888.5;25850.7;25866.4;28420.6;28690.1
Contaminado;39;34;15;19.1;16162.6;25926.5;25921.8;28424.7;28699.8
Contaminado;39;34;15;19.1;16128.8;25930.1;25926.2;28427.3;28707.0
Contaminado;39;34;15;19.1;16996.8;25816.4;25840.5;28377.1;28644.4
Contaminado;39;34;15;19.1;16258.1;25911.0;25910.3;28419.2;28657.0
Contaminado;39;34;15;19.1;17180.0;25758.8;25785.4;28304.7;28565.3
Contaminado;39;34;15;19.1;17155.0;25768.8;25791.5;28317.3;28575.5
Contaminado;39;34;15;19.1;16580.3;25823.4;25825.4;28319.3;28596.9
Contaminado;39;34;15;19.1;17211.0;25745.8;25772.4;28286.7;28546.8
Contaminado;39;34;15;19.1;16935.0;25838.6;25857.6;28407.1;28674.0
Contaminado;39;34;15;19.1;16969.4;25822.3;25843.7;28383.8;28649.0
Contaminado;39;34;15;19.1;17077.5;25792.2;25816.8;28347.9;28610.9
Contaminado;39;34;15;19.1;16939.8;25837.8;25856.9;28407.0;28677.2
Contaminado;39;34;15;19.1;16892.0;25845.8;25861.9;28409.7;28677.8
Contaminado;39;34;15;19.1;16915.8;25849.1;25864.6;28418.8;28687.9
Contaminado;39;34;15;19.1;16181.9;25919.8;25913.3;28418.9;28698.0
Contaminado;39;34;15;19.1;16887.1;25854.6;25872.1;28426.7;28693.0
Contaminado;39;34;15;19.1;16926.0;25838.8;25855.4;28403.3;28675.7
Contaminado;39;34;15;19.1;16101.3;25987.9;26004.6;28540.4;28841.2
Contaminado;39;34;15;19.1;16156.8;25928.8;25924.0;28432.0;28708.9
Contaminado;39;34;15;19.1;17303.9;25718.2;25748.7;28255.5;28514.2
Contaminado;39;34;15;19.1;16959.3;25824.1;25842.7;28384.8;28652.1
Contaminado;39;34;15;19.1;16089.9;26015.8;26043.8;28586.9;28896.2
Contaminado;39;34;15;19.1;16095.3;26005.5;26029.9;28576.4;28888.7
Contaminado;39;34;15;19.1;16950.9;25831.7;25851.7;28401.8;28670.7
Contaminado;39;34;15;19.1;16423.0;25864.3;25860.2;28359.5;28636.2
Contaminado;39;34;15;19.1;16144.4;25932.8;25927.2;28435.0;28755.2
Contaminado;39;34;15;19.1;16912.4;25848.8;25865.5;28416.1;28683.9
Contaminado;39;34;15;21.2;16534.6;25886.6;25918.3;28490.3;28800.5
Contaminado;39;34;15;21.2;16353.3;25937.4;25966.1;28544.9;28857.4
Contaminado;39;34;15;21.2;16295.4;25939.2;25968.4;28547.0;28858.3
Contaminado;39;34;15;21.2;16287.7;25938.7;25964.9;28544.8;28853.0
Contaminado;39;34;15;21.2;16437.5;25907.3;25936.0;28511.4;28823.5
Contaminado;39;34;15;21.2;16368.1;25931.5;25961.4;28541.5;28852.4
Contaminado;39;34;15;21.2;16273.5;25940.8;25969.2;28544.7;28857.0
Contaminado;39;34;15;21.2;16279.6;25940.2;25967.3;28544.5;28854.0
Contaminado;39;34;15;21.2;16633.8;25864.4;25897.8;28467.7;28778.1
Contaminado;39;34;15;21.2;16326.3;25946.7;25973.7;28554.3;28864.5
Contaminado;39;34;15;21.2;16339.0;25940.8;25970.5;28549.2;28862.3
Contaminado;39;34;15;21.2;16253.5;25952.0;25980.8;28562.5;28872.1
Contaminado;39;34;15;21.2;16478.4;25896.5;25927.1;28500.5;28810.4
Contaminado;39;34;15;21.2;16382.8;25919.0;25949.0;28522.2;28831.1
Contaminado;39;34;15;21.2;16267.5;25941.8;25968.6;28546.0;28859.8
Contaminado;39;34;15;21.2;16404.0;25911.3;25947.1;28529.2;28837.9
Contaminado;39;34;15;21.2;16305.2;25943.4;25970.1;28548.3;28859.5
Contaminado;39;34;15;21.2;16262.6;25945.7;25973.2;28550.4;28860.6
Contaminado;39;34;15;21.2;16257.0;25950.0;25978.6;28555.4;28868.0
